Rank,Account Handle,URL
2215,Florian Toncar,https://www.facebook.com/617033428501184
2216,Hakan Demir,https://www.facebook.com/103704231482560
2217,Hansjörg Durz,https://www.facebook.com/608651842489093
2218,Marco Buschmann,https://www.facebook.com/1375993365821383
2219,Großstadtrevier,https://www.facebook.com/256587697731360
2220,Hochheimer Zeitung,https://www.facebook.com/773019976153793
2221,eprimo,https://www.facebook.com/427202191015825
2222,Christina Stumpp MdB,https://www.facebook.com/101594052173211
2223,Radio LOTTE Weimar 106.6 MHz,https://www.facebook.com/291909648166
2224,SUNSHINE LIVE,https://www.facebook.com/127281159288
2225,Radio Wuppertal,https://www.facebook.com/107948212586032
2226,Radio Oberhausen,https://www.facebook.com/264474226304
2227,RADIO RST,https://www.facebook.com/130512333662124
2228,Radio Ton,https://www.facebook.com/164570643077
2229,Regio TV Schwaben,https://www.facebook.com/188232894555484
2230,RADIO PSR,https://www.facebook.com/307961507635
2231,Radio Sauerland,https://www.facebook.com/260545750574
2232,Radio TEDDY,https://www.facebook.com/138168876209051
2233,RadioHashtag+ - läuft bei dir,https://www.facebook.com/116069045722101
2234,rbb 88.8,https://www.facebook.com/152466181493113
2235,"Stephan Brandner, MdB",https://www.facebook.com/1550798871807977
2236,Tamara Lüdke,https://www.facebook.com/106114748151901
2237,Tino Schopf,https://www.facebook.com/568211313345832
2238,Ärztekammer Niedersachsen,https://www.facebook.com/183707511681814
2239,München ist bunt,https://www.facebook.com/114838105201363
2240,Christian Grascha,https://www.facebook.com/249005422496
2241,"AfD - Alternative für Deutschland, Kreisverband Esslingen",https://www.facebook.com/1619518141658139
2242,Asphalt-Magazin,https://www.facebook.com/155783861173238
2243,Klaus Ernst,https://www.facebook.com/86704161022
2244,Katrin Budde,https://www.facebook.com/1653494491643518
2245,Army of Gutmenschen Trollkommando,https://www.facebook.com/408532702687555
2246,Stephan Weil,https://www.facebook.com/192914530744779
2247,"Life - Menschen, Momente, Geschichten",https://www.facebook.com/398997070611868
2248,Björn Försterling,https://www.facebook.com/570020313515040
2249,IG BAU,https://www.facebook.com/132944306745335
2250,AZ Aller-Zeitung Gifhorn,https://www.facebook.com/206668639347068
2251,Westend Verlag,https://www.facebook.com/155352664517885
2252,Krautreporter,https://www.facebook.com/413826305343387
2253,Jusos Brandenburg,https://www.facebook.com/58516455935
2254,Silvia Breher,https://www.facebook.com/549488612106846
2255,Bundeskriminalamt,https://www.facebook.com/290569327651920
2256,Muhanad Al-Halak,https://www.facebook.com/167241520711879
2257,Junge Union Saar,https://www.facebook.com/123267924432483
2258,Eurovision Song Contest Deutschland,https://www.facebook.com/229742890093
2259,CDU Schleswig-Holstein,https://www.facebook.com/275335619167195
2260,DLRG Landesverband Niedersachsen e.V.,https://www.facebook.com/1485280408440896
2261,Ondato,https://www.facebook.com/897542960442979
2262,Grant Hendrik Tonne,https://www.facebook.com/567622146600147
2263,Ringlstetter,https://www.facebook.com/190393418035966
2264,Freie Stimme konservativ patriotisch preußisch,https://www.facebook.com/324038058214573
2265,Für die Eigenen - Die Liste,https://www.facebook.com/172527676959857
2266,IT Pro,https://www.facebook.com/830006513717517
2267,Gutes Deutsch für stramme Deutsche,https://www.facebook.com/455151427978965
2268,Bartmann,https://www.facebook.com/430106977092820
2269,BDK Bund Deutscher Kriminalbeamter,https://www.facebook.com/113719188109
2270,FaceFirst,https://www.facebook.com/99875046004
2271,Deutsche Presse-Agentur,https://www.facebook.com/186293561508225
2272,Dr. Esther Niewerth-Baumann,https://www.facebook.com/976240655840565
2273,Eichsfelder Tageblatt,https://www.facebook.com/355860837785384
2274,DPolG Bundespolizeigewerkschaft,https://www.facebook.com/173415666027913
2275,Grundschulverband e.V. Niedersachsen,https://www.facebook.com/101794041534676
2276,Karawane für die Rechte der Flüchtlinge und MigrantInnen,https://www.facebook.com/340094037626
2277,BOD e.V.,https://www.facebook.com/101201795385614
2278,Renate Künast,https://www.facebook.com/90022819050
2279,Arbeitskreis Polizei und innere Sicherheit (AK POL) in der CSU,https://www.facebook.com/204342966353379
2280,BÜNDNIS 90/DIE GRÜNEN Sachsen,https://www.facebook.com/86337829141
2281,Verena Hubertz,https://www.facebook.com/105233098230457
2282,Dr. Stefan Heck,https://www.facebook.com/1442170879331980
2283,JUNGE POLIZEI,https://www.facebook.com/173734692699308
2284,ADFC Niedersachsen - Die Fahrradlobby,https://www.facebook.com/253964254701486
2285,Deutsche Polizeigewerkschaft Sachsen-Anhalt,https://www.facebook.com/892328524136537
2286,Anna Kassautzki,https://www.facebook.com/104583201395302
2287,Reinhard Houben,https://www.facebook.com/271692326585068
2288,Katja Leikert,https://www.facebook.com/423800571019823
2289,Dr. Ann-Veruschka Jurisch,https://www.facebook.com/115710743642051
2290,Evangelische Perspektiven,https://www.facebook.com/100316068944118
2291,Matthias Miersch,https://www.facebook.com/1394213350791427
2292,FDP Niedersachsen,https://www.facebook.com/51468018860
2293,Tobias Matthias Peterka - MdB,https://www.facebook.com/1527271330697247
2294,Linksjugend ['solid] Schleswig-Holstein,https://www.facebook.com/335531163166186
2295,Gewerkschaft der Polizei Bayern - GdP Bayern,https://www.facebook.com/1672175239673291
2296,Verein für Toleranz und Menschlichkeit Südpfalz e.V.,https://www.facebook.com/346917669069084
2297,iX - Magazin für professionelle Informationstechnik,https://www.facebook.com/270023663022196
2298,AfD-Fraktion NRW,https://www.facebook.com/1919185338293853
2299,Bündnis C - Christen für Deutschland,https://www.facebook.com/675671552542620
2300,Extra 3,https://www.facebook.com/37621248917
2301,DIE LINKE. Berlin,https://www.facebook.com/156304484388194
2302,SPD Fraktion Niedersachsen,https://www.facebook.com/287555251337661
2303,Marcel Scharrelmann,https://www.facebook.com/756108164541457
2304,Mario Beger - Ihr Abgeordneter,https://www.facebook.com/881672405243290
2305,Stephan Jersch,https://www.facebook.com/1489385244699884
2306,Detlev Schulz-Hendel MdL,https://www.facebook.com/218934548602456
2307,Hildegard Bentele,https://www.facebook.com/115619715254512
2308,Schrobenhausener Zeitung,https://www.facebook.com/139167479454542
2309,Markus Hofmann,https://www.facebook.com/170478240286933
2310,Andrea Busche,https://www.facebook.com/108629838397938
2311,Grüne Fraktion Berlin,https://www.facebook.com/288175680415
2312,Wedel-Schulauer Tageblatt,https://www.facebook.com/484781681608282
2313,DIE LINKE. Bayern,https://www.facebook.com/395274800547275
2314,Barbara Klepsch,https://www.facebook.com/2108519612545731
2315,Dennis True,https://www.facebook.com/110911944856734
2316,"Jan Redmann, MdL",https://www.facebook.com/1490802567829660
2317,Linksjugend['solid]Thüringen,https://www.facebook.com/211762745543959
2318,Grüne Jugend Berlin,https://www.facebook.com/190699887643718
2319,Sascha Philipp,https://www.facebook.com/391804071367498
2320,AfD-Fraktion im Thüringer Landtag,https://www.facebook.com/969753549706725
2321,Minister Olaf Lies,https://www.facebook.com/407246432729975
2322,"Dorothee Bär, MdB",https://www.facebook.com/84588674291
2323,Lisa Gnadl,https://www.facebook.com/596834743682994
2324,Marion Schardt-Sauer MdL,https://www.facebook.com/582870681731673
2325,ADD - Allianz Deutscher Demokraten,https://www.facebook.com/877237479047843
2326,Frank Kaufmann,https://www.facebook.com/286013208100343
2327,GRÜNE JUGEND Sachsen,https://www.facebook.com/101263856633411
2328,Sarah Timmann,https://www.facebook.com/100540751556415
2329,Dorothea Wehinger MdL,https://www.facebook.com/100402411864312
2330,Guido Déus,https://www.facebook.com/1058768984234455
2331,SSW,https://www.facebook.com/196616723733997
2332,FDP Saar - SaarLiberale,https://www.facebook.com/189006054445407
2333,Jessica Rosenthal,https://www.facebook.com/109006391253440
2334,"Katrin Schleenbecker, MdL",https://www.facebook.com/102400278505780
2335,Stefan Naas,https://www.facebook.com/354492595049805
2336,Volker Richter,https://www.facebook.com/101147131278254
2337,Sabine Jansen,https://www.facebook.com/231775290355529
2338,Christoph Bratmann - Landtagsabgeordneter,https://www.facebook.com/371366359966992
2339,FDP Mecklenburg-Vorpommern,https://www.facebook.com/202215676478081
2340,Pyrmonter Nachrichten,https://www.facebook.com/850250648387857
2341,DIE LINKE. Fraktion im Landtag Brandenburg,https://www.facebook.com/117892534983511
2342,Ann Christin von Allwörden,https://www.facebook.com/1493955104165802
2343,Nicole Razavi MdL,https://www.facebook.com/100933814821624
2344,Lars Pochnicht,https://www.facebook.com/1999666383403629
2345,"Bergpartei, die überpartei",https://www.facebook.com/405996162802965
2346,"Felix Martin, MdL",https://www.facebook.com/635930310090217
2347,Monika Grütters,https://www.facebook.com/969991799799891
2348,Henning Höne,https://www.facebook.com/167807820022176
2349,Christian Pegel,https://www.facebook.com/1057112721018962
2350,Marius Weiß,https://www.facebook.com/287053475059993
2351,Fraktion Bündnis 90/Die Grünen Brandenburg,https://www.facebook.com/233758036642405
2352,Michael Gwosdz,https://www.facebook.com/120624218011424
2353,Stephanie Meiser,https://www.facebook.com/111404981370322
2354,CDU-Fraktion im Landtag Mecklenburg-Vorpommern,https://www.facebook.com/744055308985961
2355,Partei der Nichtwähler,https://www.facebook.com/1185211841569882
2356,Tarek Al-Wazir,https://www.facebook.com/2503518396540820
2357,Bastian Hartmann,https://www.facebook.com/113782070390921
2358,Britta Kornmesser,https://www.facebook.com/435832397210918
2359,Junge Liberale Niedersachsen,https://www.facebook.com/34894868995
2360,Martin Buschmann MEP,https://www.facebook.com/213424936193223
2361,SPD-Fraktion im Bayerischen Landtag,https://www.facebook.com/146049068749703
2362,"David Wulff, MdL",https://www.facebook.com/144488038949572
2363,"Marcus Bocklet, MdL",https://www.facebook.com/2097919440492609
2364,DIE LINKE. Schleswig-Holstein,https://www.facebook.com/166174613410024
2365,Boris Rhein,https://www.facebook.com/1471892976391043
2366,Dr. Günther Bergmann,https://www.facebook.com/284670818275207
2367,Bundesanstalt für Wasserbau (BAW),https://www.facebook.com/209870889049283
2368,Grüne Jugend Hessen (GJH),https://www.facebook.com/140702982659620
2369,Christian Winter,https://www.facebook.com/1970130236397189
2370,Christian Dahm,https://www.facebook.com/230792993777216
2371,Michael Hanko,https://www.facebook.com/768579716861584
2372,Linksjugend 'solid Bremen,https://www.facebook.com/553664721397182
2373,Wiebke Zweig CDU,https://www.facebook.com/108234061731832
2374,Marc Timmer,https://www.facebook.com/106058751942738
2375,Joachim Kuhs,https://www.facebook.com/451235565433448
2376,Dr. Nicole Hoffmeister-Kraut,https://www.facebook.com/490057484500952
2377,Tim Achtermeyer,https://www.facebook.com/103926338790818
2378,Gordon Hoffmann MdL,https://www.facebook.com/1427204984216317
2379,Unabhängige für bürgernahe Demokratie,https://www.facebook.com/110478781284579
2380,"Sophia Schiebe, SPD",https://www.facebook.com/777954965728085
2381,Wolfram Günther,https://www.facebook.com/322133374647827
2382,Serpil Midyatli,https://www.facebook.com/1602662696420915
2383,Alexander Saade,https://www.facebook.com/990242827799998
2384,Sascha Haas,https://www.facebook.com/280246102875854
2385,Andrea Schwarz,https://www.facebook.com/1257112990972304
2386,Julia Eisentraut,https://www.facebook.com/111724307246949
2387,Landeselternrat Niedersachsen,https://www.facebook.com/1456255817755179
2388,Christiane Böhm,https://www.facebook.com/605106392853157
2389,Karl-Ludwig von Danwitz MdL,https://www.facebook.com/627112757486944
2390,Stefan Möller,https://www.facebook.com/1491751574424306
2391,Thore Güldner,https://www.facebook.com/102615382312617
2392,Martin Schmidt - AfD MdL,https://www.facebook.com/103343858375708
2393,Kira Braun,https://www.facebook.com/111200457909267
2394,Hans-Jürgen Müller,https://www.facebook.com/654481185023260
2395,Gregor Kaiser,https://www.facebook.com/109043360846053
2396,Albrecht Schütte MdL,https://www.facebook.com/2291522904239587
2397,Udo Wernitz MdL,https://www.facebook.com/365611143994121
2398,Ina Besche-Krastl,https://www.facebook.com/372592496430377
2399,Sarah Philipp,https://www.facebook.com/271499979603031
2400,Bundesakademie für Sicherheitspolitik,https://www.facebook.com/542727309206306
2401,Astrid Wallmann,https://www.facebook.com/327776243963114
2402,Christina Kampmann,https://www.facebook.com/227363224055470
2403,Heiko Scholz - AfD,https://www.facebook.com/530613630698950
2404,Dr. Maximilian Krah,https://www.facebook.com/112341743625890
2405,V-Partei³,https://www.facebook.com/476883992349027
2406,Thomas Rudy,https://www.facebook.com/655170387924081
2407,Barbara Richstein,https://www.facebook.com/137621322937937
2408,Swantje Schendel,https://www.facebook.com/105447642260187
2409,Bundeszentrale für politische Bildung (bpb),https://www.facebook.com/59052417687
2410,Dr. Hermann Junghans,https://www.facebook.com/104398035507208
2411,Lobbyisten für Kinder,https://www.facebook.com/104134151779869
2412,Christian Piwarz,https://www.facebook.com/514948678564784
2413,SPD Frankenholz,https://www.facebook.com/106977635077690
2414,Peer Knöfler,https://www.facebook.com/1611003822544700
2415,Uwe Dorendorf,https://www.facebook.com/1447862548644160
2416,Nico Weinmann,https://www.facebook.com/1603199959695219
2417,Guido Wolf,https://www.facebook.com/382072908637491
2418,René Aust,https://www.facebook.com/109661784240136
2419,René Kopka,https://www.facebook.com/101064149247012
2420,Deutsche Rentenversicherung,https://www.facebook.com/211928792195750
2421,Enrico Schult AfD Abgeordneter im Landtag MV,https://www.facebook.com/114849373978114
2422,"Urs Tabbert, MdHB",https://www.facebook.com/143719512355928
2423,Die Sonstigen,https://www.facebook.com/106280101697423
2424,Thordies Hanisch,https://www.facebook.com/1665552260151843
2425,Marten Gäde,https://www.facebook.com/105306208752623
2426,Florian Braun,https://www.facebook.com/832937943501576
2427,Dirk Stamer,https://www.facebook.com/215586348785812
2428,Markus Brinkmann MdL,https://www.facebook.com/502621810073974
2429,FDP-Fraktion Bayern,https://www.facebook.com/637552983272437
2430,"Peer Lilienthal, MdL",https://www.facebook.com/468332456946338
2431,Dr. med. Cornelia Klisch,https://www.facebook.com/225909857614322
2432,Sabine Barthel,https://www.facebook.com/973080193080281
